,reactant,product,rxn_nrj,rxn id,reactant label,Y
2329,"['data/SN2-20/6557/r/03.xyz', 'data/SN2-20/6557/r/B.xyz']","['data/SN2-20/6557/p/00.xyz', 'data/SN2-20/6557/p/B.xyz']",-50.081521987258704,6557,B_C_E_A_A_0,B
2330,"['data/SN2-20/6564/r/07.xyz', 'data/SN2-20/6564/r/A.xyz']","['data/SN2-20/6564/p/00.xyz', 'data/SN2-20/6564/p/A.xyz']",-19.380912055889887,6564,B_C_E_A_A_0,C
2331,"['data/SN2-20/6566/r/07.xyz', 'data/SN2-20/6566/r/C.xyz']","['data/SN2-20/6566/p/01.xyz', 'data/SN2-20/6566/p/A.xyz']",49.67404384835163,6566,B_C_E_A_A_0,D
2332,"['data/SN2-20/6568/r/28.xyz', 'data/SN2-20/6568/r/A.xyz']","['data/SN2-20/6568/p/00.xyz', 'data/SN2-20/6568/p/B.xyz']",-68.57513830849115,6568,B_C_E_A_B_0,A
2333,"['data/SN2-20/6569/r/28.xyz', 'data/SN2-20/6569/r/B.xyz']","['data/SN2-20/6569/p/07.xyz', 'data/SN2-20/6569/p/B.xyz']",-49.194345968317386,6569,B_C_E_A_B_0,B
2334,"['data/SN2-20/6576/r/00.xyz', 'data/SN2-20/6576/r/A.xyz']","['data/SN2-20/6576/p/03.xyz', 'data/SN2-20/6576/p/A.xyz']",-19.244311394589747,6576,B_C_E_A_B_0,C
2335,"['data/SN2-20/6578/r/00.xyz', 'data/SN2-20/6578/r/C.xyz']","['data/SN2-20/6578/p/00.xyz', 'data/SN2-20/6578/p/A.xyz']",48.759947779442854,6578,B_C_E_A_B_0,D
2336,"['data/SN2-20/6580/r/00.xyz', 'data/SN2-20/6580/r/A.xyz']","['data/SN2-20/6580/p/03.xyz', 'data/SN2-20/6580/p/B.xyz']",-68.00421304906138,6580,B_C_E_A_C_0,A
2337,"['data/SN2-20/6581/r/00.xyz', 'data/SN2-20/6581/r/B.xyz']","['data/SN2-20/6581/p/00.xyz', 'data/SN2-20/6581/p/B.xyz']",-48.75998554310602,6581,B_C_E_A_C_0,B
2338,"['data/SN2-20/6588/r/04.xyz', 'data/SN2-20/6588/r/A.xyz']","['data/SN2-20/6588/p/03.xyz', 'data/SN2-20/6588/p/A.xyz']",-21.91596433645202,6588,B_C_E_A_C_0,C
2339,"['data/SN2-20/6590/r/04.xyz', 'data/SN2-20/6590/r/C.xyz']","['data/SN2-20/6590/p/00.xyz', 'data/SN2-20/6590/p/A.xyz']",49.50501497479621,6590,B_C_E_A_C_0,D
2340,"['data/SN2-20/6592/r/00.xyz', 'data/SN2-20/6592/r/A.xyz']","['data/SN2-20/6592/p/03.xyz', 'data/SN2-20/6592/p/B.xyz']",-71.42082934497125,6592,B_C_E_B_A_0,A
2341,"['data/SN2-20/6593/r/00.xyz', 'data/SN2-20/6593/r/B.xyz']","['data/SN2-20/6593/p/04.xyz', 'data/SN2-20/6593/p/B.xyz']",-49.5049659870381,6593,B_C_E_B_A_0,B
2342,"['data/SN2-20/6600/r/05.xyz', 'data/SN2-20/6600/r/A.xyz']","['data/SN2-20/6600/p/07.xyz', 'data/SN2-20/6600/p/A.xyz']",-19.94259800040865,6600,B_C_E_B_A_0,C
2343,"['data/SN2-20/6602/r/05.xyz', 'data/SN2-20/6602/r/C.xyz']","['data/SN2-20/6602/p/05.xyz', 'data/SN2-20/6602/p/A.xyz']",48.788974004323215,6602,B_C_E_B_A_0,D
2344,"['data/SN2-20/6604/r/05.xyz', 'data/SN2-20/6604/r/A.xyz']","['data/SN2-20/6604/p/07.xyz', 'data/SN2-20/6604/p/B.xyz']",-68.73180889806548,6604,B_C_E_B_B_0,A
2345,"['data/SN2-20/6605/r/05.xyz', 'data/SN2-20/6605/r/B.xyz']","['data/SN2-20/6605/p/05.xyz', 'data/SN2-20/6605/p/B.xyz']",-48.78928143928764,6605,B_C_E_B_B_0,B
2346,"['data/SN2-20/6612/r/04.xyz', 'data/SN2-20/6612/r/A.xyz']","['data/SN2-20/6612/p/04.xyz', 'data/SN2-20/6612/p/A.xyz']",-18.821840327946692,6612,B_C_E_B_B_0,C
2347,"['data/SN2-20/6614/r/04.xyz', 'data/SN2-20/6614/r/C.xyz']","['data/SN2-20/6614/p/00.xyz', 'data/SN2-20/6614/p/A.xyz']",48.39924257066159,6614,B_C_E_B_B_0,D
2348,"['data/SN2-20/6616/r/00.xyz', 'data/SN2-20/6616/r/A.xyz']","['data/SN2-20/6616/p/04.xyz', 'data/SN2-20/6616/p/B.xyz']",-67.22103581795096,6616,B_C_E_B_C_0,A
2349,"['data/SN2-20/6617/r/00.xyz', 'data/SN2-20/6617/r/B.xyz']","['data/SN2-20/6617/p/04.xyz', 'data/SN2-20/6617/p/B.xyz']",-48.39925594768976,6617,B_C_E_B_C_0,B
2350,"['data/SN2-20/6624/r/05.xyz', 'data/SN2-20/6624/r/A.xyz']","['data/SN2-20/6624/p/08.xyz', 'data/SN2-20/6624/p/A.xyz']",-17.370761783414682,6624,B_C_E_B_C_0,C
2351,"['data/SN2-20/6626/r/05.xyz', 'data/SN2-20/6626/r/C.xyz']","['data/SN2-20/6626/p/00.xyz', 'data/SN2-20/6626/p/A.xyz']",51.18600048567544,6626,B_C_E_B_C_0,D
2352,"['data/SN2-20/6628/r/10.xyz', 'data/SN2-20/6628/r/A.xyz']","['data/SN2-20/6628/p/08.xyz', 'data/SN2-20/6628/p/B.xyz']",-65.1631241071246,6628,B_C_E_C_A_0,A
2353,"['data/SN2-20/6629/r/10.xyz', 'data/SN2-20/6629/r/B.xyz']","['data/SN2-20/6629/p/05.xyz', 'data/SN2-20/6629/p/B.xyz']",-47.79214947625409,6629,B_C_E_C_A_0,B
2354,"['data/SN2-20/6630/r/10.xyz', 'data/SN2-20/6630/r/C.xyz']","['data/SN2-20/6630/p/00.xyz', 'data/SN2-20/6630/p/B.xyz']",3.393638162001196,6630,B_C_E_C_A_0,C
2355,"['data/SN2-20/6636/r/04.xyz', 'data/SN2-20/6636/r/A.xyz']","['data/SN2-20/6636/p/03.xyz', 'data/SN2-20/6636/p/A.xyz']",-21.91596433645202,6636,B_C_E_C_A_0,D
2356,"['data/SN2-20/6638/r/04.xyz', 'data/SN2-20/6638/r/C.xyz']","['data/SN2-20/6638/p/00.xyz', 'data/SN2-20/6638/p/A.xyz']",49.50501497529558,6638,B_C_E_C_B_0,A
2357,"['data/SN2-20/6640/r/12.xyz', 'data/SN2-20/6640/r/A.xyz']","['data/SN2-20/6640/p/03.xyz', 'data/SN2-20/6640/p/B.xyz']",-70.46918094008505,6640,B_C_E_C_B_0,B
2358,"['data/SN2-20/6641/r/12.xyz', 'data/SN2-20/6641/r/B.xyz']","['data/SN2-20/6641/p/04.xyz', 'data/SN2-20/6641/p/B.xyz']",-48.5533175821519,6641,B_C_E_C_B_0,C
2359,"['data/SN2-20/6648/r/01.xyz', 'data/SN2-20/6648/r/A.xyz']","['data/SN2-20/6648/p/03.xyz', 'data/SN2-20/6648/p/A.xyz']",-25.419617479569467,6648,B_C_E_C_B_0,D
2360,"['data/SN2-20/6650/r/01.xyz', 'data/SN2-20/6650/r/C.xyz']","['data/SN2-20/6650/p/09.xyz', 'data/SN2-20/6650/p/A.xyz']",48.365710224478846,6650,B_C_E_C_C_0,A
2361,"['data/SN2-20/6652/r/09.xyz', 'data/SN2-20/6652/r/A.xyz']","['data/SN2-20/6652/p/03.xyz', 'data/SN2-20/6652/p/B.xyz']",-73.7855465527744,6652,B_C_E_C_C_0,B
2362,"['data/SN2-20/6653/r/09.xyz', 'data/SN2-20/6653/r/B.xyz']","['data/SN2-20/6653/p/01.xyz', 'data/SN2-20/6653/p/B.xyz']",-48.36623512570074,6653,B_C_E_C_C_0,C
2363,"['data/SN2-20/6660/r/08.xyz', 'data/SN2-20/6660/r/A.xyz']","['data/SN2-20/6660/p/00.xyz', 'data/SN2-20/6660/p/A.xyz']",-23.488113869103714,6660,B_C_E_C_C_0,D
2364,"['data/SN2-20/6662/r/08.xyz', 'data/SN2-20/6662/r/C.xyz']","['data/SN2-20/6662/p/00.xyz', 'data/SN2-20/6662/p/A.xyz']",49.0960061003824,6662,B_C_E_D_A_0,A
2365,"['data/SN2-20/6664/r/11.xyz', 'data/SN2-20/6664/r/A.xyz']","['data/SN2-20/6664/p/00.xyz', 'data/SN2-20/6664/p/B.xyz']",-72.03566232995996,6664,B_C_E_D_A_0,B
2366,"['data/SN2-20/6665/r/11.xyz', 'data/SN2-20/6665/r/B.xyz']","['data/SN2-20/6665/p/04.xyz', 'data/SN2-20/6665/p/B.xyz']",-47.936587605110255,6665,B_C_E_D_A_0,C
2367,"['data/SN2-20/6672/r/02.xyz', 'data/SN2-20/6672/r/A.xyz']","['data/SN2-20/6672/p/01.xyz', 'data/SN2-20/6672/p/A.xyz']",-21.306374366273246,6672,B_C_E_D_A_0,D
2368,"['data/SN2-20/6673/r/02.xyz', 'data/SN2-20/6673/r/B.xyz']","['data/SN2-20/6673/p/01.xyz', 'data/SN2-20/6673/p/A.xyz']",2.0127974533277992,6673,B_C_E_D_B_0,A
2369,"['data/SN2-20/6674/r/02.xyz', 'data/SN2-20/6674/r/C.xyz']","['data/SN2-20/6674/p/00.xyz', 'data/SN2-20/6674/p/A.xyz']",50.90008861076853,6674,B_C_E_D_B_0,B
2370,"['data/SN2-20/6676/r/19.xyz', 'data/SN2-20/6676/r/A.xyz']","['data/SN2-20/6676/p/01.xyz', 'data/SN2-20/6676/p/B.xyz']",-69.71845911471348,6676,B_C_E_D_B_0,C
2371,"['data/SN2-20/6677/r/19.xyz', 'data/SN2-20/6677/r/B.xyz']","['data/SN2-20/6677/p/01.xyz', 'data/SN2-20/6677/p/B.xyz']",-46.39928729511244,6677,B_C_E_D_B_0,D
2372,"['data/SN2-20/6678/r/19.xyz', 'data/SN2-20/6678/r/C.xyz']","['data/SN2-20/6678/p/00.xyz', 'data/SN2-20/6678/p/B.xyz']",2.48800386225696,6678,B_C_E_D_C_0,A
2373,"['data/SN2-20/6684/r/30.xyz', 'data/SN2-20/6684/r/A.xyz']","['data/SN2-20/6684/p/05.xyz', 'data/SN2-20/6684/p/A.xyz']",-23.20843194149859,6684,B_C_E_D_C_0,B
2374,"['data/SN2-20/6685/r/30.xyz', 'data/SN2-20/6685/r/B.xyz']","['data/SN2-20/6685/p/00.xyz', 'data/SN2-20/6685/p/A.xyz']",2.732968256751142,6685,B_C_E_D_C_0,C
2375,"['data/SN2-20/6686/r/30.xyz', 'data/SN2-20/6686/r/C.xyz']","['data/SN2-20/6686/p/02.xyz', 'data/SN2-20/6686/p/A.xyz']",50.95441808104993,6686,B_C_E_D_C_0,D
2376,"['data/SN2-20/6688/r/09.xyz', 'data/SN2-20/6688/r/A.xyz']","['data/SN2-20/6688/p/05.xyz', 'data/SN2-20/6688/p/B.xyz']",-71.75469066165448,6688,B_C_E_E_A_0,A
2377,"['data/SN2-20/6689/r/09.xyz', 'data/SN2-20/6689/r/B.xyz']","['data/SN2-20/6689/p/00.xyz', 'data/SN2-20/6689/p/B.xyz']",-45.81329046347609,6689,B_C_E_E_A_0,B
2378,"['data/SN2-20/6690/r/09.xyz', 'data/SN2-20/6690/r/C.xyz']","['data/SN2-20/6690/p/02.xyz', 'data/SN2-20/6690/p/B.xyz']",2.408159360822708,6690,B_C_E_E_A_0,C
2379,"['data/SN2-20/6696/r/05.xyz', 'data/SN2-20/6696/r/A.xyz']","['data/SN2-20/6696/p/07.xyz', 'data/SN2-20/6696/p/A.xyz']",-19.942598001122047,6696,B_C_E_E_A_0,D
2380,"['data/SN2-20/6698/r/05.xyz', 'data/SN2-20/6698/r/C.xyz']","['data/SN2-20/6698/p/05.xyz', 'data/SN2-20/6698/p/A.xyz']",48.788974003609844,6698,B_C_E_E_B_0,A
2381,"['data/SN2-20/6700/r/05.xyz', 'data/SN2-20/6700/r/A.xyz']","['data/SN2-20/6700/p/07.xyz', 'data/SN2-20/6700/p/B.xyz']",-68.73180889806548,6700,B_C_E_E_B_0,B
2382,"['data/SN2-20/6701/r/05.xyz', 'data/SN2-20/6701/r/B.xyz']","['data/SN2-20/6701/p/05.xyz', 'data/SN2-20/6701/p/B.xyz']",-48.78928143928764,6701,B_C_E_E_B_0,C
2383,"['data/SN2-20/6708/r/05.xyz', 'data/SN2-20/6708/r/A.xyz']","['data/SN2-20/6708/p/05.xyz', 'data/SN2-20/6708/p/A.xyz']",-24.828123668595772,6708,B_C_E_E_B_0,D
2384,"['data/SN2-20/6710/r/05.xyz', 'data/SN2-20/6710/r/C.xyz']","['data/SN2-20/6710/p/01.xyz', 'data/SN2-20/6710/p/A.xyz']",48.67359253288385,6710,B_C_E_E_C_0,A
2385,"['data/SN2-20/6712/r/00.xyz', 'data/SN2-20/6712/r/A.xyz']","['data/SN2-20/6712/p/05.xyz', 'data/SN2-20/6712/p/B.xyz']",-73.3132274577798,6712,B_C_E_E_C_0,B
2386,"['data/SN2-20/6713/r/00.xyz', 'data/SN2-20/6713/r/B.xyz']","['data/SN2-20/6713/p/07.xyz', 'data/SN2-20/6713/p/B.xyz']",-49.095868112578145,6713,B_C_E_E_C_0,C
2387,"['data/SN2-20/6720/r/01.xyz', 'data/SN2-20/6720/r/A.xyz']","['data/SN2-20/6720/p/07.xyz', 'data/SN2-20/6720/p/A.xyz']",-22.705789564875694,6720,B_C_E_E_C_0,D
2388,"['data/SN2-20/6722/r/01.xyz', 'data/SN2-20/6722/r/C.xyz']","['data/SN2-20/6722/p/09.xyz', 'data/SN2-20/6722/p/A.xyz']",48.555163568512675,6722,B_D_A_A_A_0,A
2389,"['data/SN2-20/6724/r/09.xyz', 'data/SN2-20/6724/r/A.xyz']","['data/SN2-20/6724/p/07.xyz', 'data/SN2-20/6724/p/B.xyz']",-71.26090841539053,6724,B_D_A_A_A_0,B
2390,"['data/SN2-20/6725/r/09.xyz', 'data/SN2-20/6725/r/B.xyz']","['data/SN2-20/6725/p/02.xyz', 'data/SN2-20/6725/p/B.xyz']",-48.55505209451455,6725,B_D_A_A_A_0,C
2391,"['data/SN2-20/6732/r/02.xyz', 'data/SN2-20/6732/r/A.xyz']","['data/SN2-20/6732/p/02.xyz', 'data/SN2-20/6732/p/A.xyz']",-20.12386078353132,6732,B_D_A_A_A_0,D
2392,"['data/SN2-20/6734/r/02.xyz', 'data/SN2-20/6734/r/C.xyz']","['data/SN2-20/6734/p/03.xyz', 'data/SN2-20/6734/p/A.xyz']",49.015528085221966,6734,B_D_A_A_B_0,A
2393,"['data/SN2-20/6736/r/00.xyz', 'data/SN2-20/6736/r/A.xyz']","['data/SN2-20/6736/p/02.xyz', 'data/SN2-20/6736/p/B.xyz']",-68.63254683905781,6736,B_D_A_A_B_0,B
2394,"['data/SN2-20/6737/r/00.xyz', 'data/SN2-20/6737/r/B.xyz']","['data/SN2-20/6737/p/08.xyz', 'data/SN2-20/6737/p/B.xyz']",-48.2161585346609,6737,B_D_A_A_B_0,C
2395,"['data/SN2-20/6744/r/11.xyz', 'data/SN2-20/6744/r/A.xyz']","['data/SN2-20/6744/p/00.xyz', 'data/SN2-20/6744/p/A.xyz']",-17.728299082959467,6744,B_D_A_A_B_0,D
2396,"['data/SN2-20/6745/r/11.xyz', 'data/SN2-20/6745/r/B.xyz']","['data/SN2-20/6745/p/07.xyz', 'data/SN2-20/6745/p/A.xyz']",1.129073464428494,6745,B_D_A_A_C_0,A
2397,"['data/SN2-20/6746/r/11.xyz', 'data/SN2-20/6746/r/C.xyz']","['data/SN2-20/6746/p/02.xyz', 'data/SN2-20/6746/p/A.xyz']",49.569356125811616,6746,B_D_A_A_C_0,B
2398,"['data/SN2-20/6748/r/02.xyz', 'data/SN2-20/6748/r/A.xyz']","['data/SN2-20/6748/p/00.xyz', 'data/SN2-20/6748/p/B.xyz']",-65.81299237118657,6748,B_D_A_A_C_0,C
2399,"['data/SN2-20/6749/r/02.xyz', 'data/SN2-20/6749/r/B.xyz']","['data/SN2-20/6749/p/07.xyz', 'data/SN2-20/6749/p/B.xyz']",-46.95561982376296,6749,B_D_A_A_C_0,D
2400,"['data/SN2-20/6750/r/02.xyz', 'data/SN2-20/6750/r/C.xyz']","['data/SN2-20/6750/p/02.xyz', 'data/SN2-20/6750/p/B.xyz']",1.4846628376915303,6750,B_D_A_B_A_0,A
2401,"['data/SN2-20/6756/r/04.xyz', 'data/SN2-20/6756/r/A.xyz']","['data/SN2-20/6756/p/04.xyz', 'data/SN2-20/6756/p/A.xyz']",-18.82184032730465,6756,B_D_A_B_A_0,B
2402,"['data/SN2-20/6758/r/04.xyz', 'data/SN2-20/6758/r/C.xyz']","['data/SN2-20/6758/p/00.xyz', 'data/SN2-20/6758/p/A.xyz']",48.39924256880679,6758,B_D_A_B_A_0,C
2403,"['data/SN2-20/6760/r/00.xyz', 'data/SN2-20/6760/r/A.xyz']","['data/SN2-20/6760/p/04.xyz', 'data/SN2-20/6760/p/B.xyz']",-67.22103581730892,6760,B_D_A_B_A_0,D
2404,"['data/SN2-20/6761/r/00.xyz', 'data/SN2-20/6761/r/B.xyz']","['data/SN2-20/6761/p/04.xyz', 'data/SN2-20/6761/p/B.xyz']",-48.39925594768976,6761,B_D_A_B_B_0,A
2405,"['data/SN2-20/6768/r/42.xyz', 'data/SN2-20/6768/r/A.xyz']","['data/SN2-20/6768/p/03.xyz', 'data/SN2-20/6768/p/A.xyz']",-22.3308299086213,6768,B_D_A_B_B_0,B
2406,"['data/SN2-20/6769/r/42.xyz', 'data/SN2-20/6769/r/B.xyz']","['data/SN2-20/6769/p/02.xyz', 'data/SN2-20/6769/p/A.xyz']",-1.3860583448152752,6769,B_D_A_B_B_0,C
2407,"['data/SN2-20/6770/r/42.xyz', 'data/SN2-20/6770/r/C.xyz']","['data/SN2-20/6770/p/07.xyz', 'data/SN2-20/6770/p/A.xyz']",47.034950583812076,6770,B_D_A_B_B_0,D
2408,"['data/SN2-20/6772/r/00.xyz', 'data/SN2-20/6772/r/A.xyz']","['data/SN2-20/6772/p/03.xyz', 'data/SN2-20/6772/p/B.xyz']",-71.84488641346887,6772,B_D_A_B_C_0,A
2409,"['data/SN2-20/6773/r/00.xyz', 'data/SN2-20/6773/r/B.xyz']","['data/SN2-20/6773/p/02.xyz', 'data/SN2-20/6773/p/B.xyz']",-50.900114849662856,6773,B_D_A_B_C_0,B
2410,"['data/SN2-20/6774/r/00.xyz', 'data/SN2-20/6774/r/C.xyz']","['data/SN2-20/6774/p/07.xyz', 'data/SN2-20/6774/p/B.xyz']",-2.4791059211068496,6774,B_D_A_B_C_0,C
2411,"['data/SN2-20/6780/r/08.xyz', 'data/SN2-20/6780/r/A.xyz']","['data/SN2-20/6780/p/08.xyz', 'data/SN2-20/6780/p/A.xyz']",-20.901182335885274,6780,B_D_A_B_C_0,D
2412,"['data/SN2-20/6782/r/08.xyz', 'data/SN2-20/6782/r/C.xyz']","['data/SN2-20/6782/p/00.xyz', 'data/SN2-20/6782/p/A.xyz']",48.215668033608246,6782,B_D_A_C_A_0,A
2413,"['data/SN2-20/6784/r/03.xyz', 'data/SN2-20/6784/r/A.xyz']","['data/SN2-20/6784/p/08.xyz', 'data/SN2-20/6784/p/B.xyz']",-69.62383277479063,6784,B_D_A_C_A_0,B
2414,"['data/SN2-20/6785/r/03.xyz', 'data/SN2-20/6785/r/B.xyz']","['data/SN2-20/6785/p/02.xyz', 'data/SN2-20/6785/p/B.xyz']",-49.01546196249346,6785,B_D_A_C_A_0,C
2415,"['data/SN2-20/6792/r/00.xyz', 'data/SN2-20/6792/r/A.xyz']","['data/SN2-20/6792/p/07.xyz', 'data/SN2-20/6792/p/A.xyz']",-18.662854668271933,6792,B_D_A_C_A_0,D
2416,"['data/SN2-20/6794/r/00.xyz', 'data/SN2-20/6794/r/C.xyz']","['data/SN2-20/6794/p/00.xyz', 'data/SN2-20/6794/p/A.xyz']",48.780694695155105,6794,B_D_A_C_B_0,A
2417,"['data/SN2-20/6796/r/00.xyz', 'data/SN2-20/6796/r/A.xyz']","['data/SN2-20/6796/p/07.xyz', 'data/SN2-20/6796/p/B.xyz']",-67.44346714463944,6796,B_D_A_C_B_0,B
2418,"['data/SN2-20/6797/r/00.xyz', 'data/SN2-20/6797/r/B.xyz']","['data/SN2-20/6797/p/00.xyz', 'data/SN2-20/6797/p/B.xyz']",-48.78069083348665,6797,B_D_A_C_B_0,C
2419,"['data/SN2-20/6804/r/08.xyz', 'data/SN2-20/6804/r/A.xyz']","['data/SN2-20/6804/p/04.xyz', 'data/SN2-20/6804/p/A.xyz']",-17.01022801022916,6804,B_D_A_C_B_0,D
2420,"['data/SN2-20/6806/r/08.xyz', 'data/SN2-20/6806/r/C.xyz']","['data/SN2-20/6806/p/05.xyz', 'data/SN2-20/6806/p/A.xyz']",47.447385668335606,6806,B_D_A_C_C_0,A
2421,"['data/SN2-20/6808/r/02.xyz', 'data/SN2-20/6808/r/A.xyz']","['data/SN2-20/6808/p/04.xyz', 'data/SN2-20/6808/p/B.xyz']",-64.88845810900385,6808,B_D_A_C_C_0,B
2422,"['data/SN2-20/6809/r/02.xyz', 'data/SN2-20/6809/r/B.xyz']","['data/SN2-20/6809/p/02.xyz', 'data/SN2-20/6809/p/B.xyz']",-48.322526000721425,6809,B_D_A_C_C_0,C
2423,"['data/SN2-20/6816/r/05.xyz', 'data/SN2-20/6816/r/A.xyz']","['data/SN2-20/6816/p/08.xyz', 'data/SN2-20/6816/p/A.xyz']",-17.370761783414682,6816,B_D_A_C_C_0,D
2424,"['data/SN2-20/6818/r/05.xyz', 'data/SN2-20/6818/r/C.xyz']","['data/SN2-20/6818/p/00.xyz', 'data/SN2-20/6818/p/A.xyz']",51.18601302626871,6818,B_D_A_D_A_0,A
2425,"['data/SN2-20/6820/r/11.xyz', 'data/SN2-20/6820/r/A.xyz']","['data/SN2-20/6820/p/08.xyz', 'data/SN2-20/6820/p/B.xyz']",-65.17466239574702,6820,B_D_A_D_A_0,B
2426,"['data/SN2-20/6821/r/11.xyz', 'data/SN2-20/6821/r/B.xyz']","['data/SN2-20/6821/p/05.xyz', 'data/SN2-20/6821/p/B.xyz']",-47.80368776487653,6821,B_D_A_D_A_0,C
2427,"['data/SN2-20/6822/r/11.xyz', 'data/SN2-20/6822/r/C.xyz']","['data/SN2-20/6822/p/00.xyz', 'data/SN2-20/6822/p/B.xyz']",3.3821124139720387,6822,B_D_A_D_A_0,D
2428,"['data/SN2-20/6828/r/82.xyz', 'data/SN2-20/6828/r/A.xyz']","['data/SN2-20/6828/p/03.xyz', 'data/SN2-20/6828/p/A.xyz']",-22.93722991933549,6828,B_D_A_D_B_0,A
2429,"['data/SN2-20/6830/r/82.xyz', 'data/SN2-20/6830/r/C.xyz']","['data/SN2-20/6830/p/09.xyz', 'data/SN2-20/6830/p/A.xyz']",47.86739532684122,6830,B_D_A_D_B_0,B
2430,"['data/SN2-20/6832/r/73.xyz', 'data/SN2-20/6832/r/A.xyz']","['data/SN2-20/6832/p/03.xyz', 'data/SN2-20/6832/p/B.xyz']",-71.26460472483245,6832,B_D_A_D_B_0,C
2431,"['data/SN2-20/6833/r/73.xyz', 'data/SN2-20/6833/r/B.xyz']","['data/SN2-20/6833/p/01.xyz', 'data/SN2-20/6833/p/B.xyz']",-48.99359671795654,6833,B_D_A_D_B_0,D
2432,"['data/SN2-20/6840/r/06.xyz', 'data/SN2-20/6840/r/A.xyz']","['data/SN2-20/6840/p/08.xyz', 'data/SN2-20/6840/p/A.xyz']",-19.832146362740133,6840,B_D_A_D_C_0,A
2433,"['data/SN2-20/6842/r/06.xyz', 'data/SN2-20/6842/r/C.xyz']","['data/SN2-20/6842/p/02.xyz', 'data/SN2-20/6842/p/A.xyz']",46.95661735919657,6842,B_D_A_D_C_0,B
2434,"['data/SN2-20/6844/r/13.xyz', 'data/SN2-20/6844/r/A.xyz']","['data/SN2-20/6844/p/08.xyz', 'data/SN2-20/6844/p/B.xyz']",-68.1284272293783,6844,B_D_A_D_C_0,C
2435,"['data/SN2-20/6845/r/13.xyz', 'data/SN2-20/6845/r/B.xyz']","['data/SN2-20/6845/p/07.xyz', 'data/SN2-20/6845/p/B.xyz']",-48.70503743385146,6845,B_D_A_D_C_0,D
2436,"['data/SN2-20/6846/r/13.xyz', 'data/SN2-20/6846/r/C.xyz']","['data/SN2-20/6846/p/02.xyz', 'data/SN2-20/6846/p/B.xyz']",-1.3396635074059304,6846,B_D_A_E_A_0,A
2437,"['data/SN2-20/6852/r/02.xyz', 'data/SN2-20/6852/r/A.xyz']","['data/SN2-20/6852/p/01.xyz', 'data/SN2-20/6852/p/A.xyz']",-17.921334992883263,6852,B_D_A_E_A_0,B
2438,"['data/SN2-20/6854/r/02.xyz', 'data/SN2-20/6854/r/C.xyz']","['data/SN2-20/6854/p/02.xyz', 'data/SN2-20/6854/p/A.xyz']",48.322490473555604,6854,B_D_A_E_A_0,C
2439,"['data/SN2-20/6856/r/05.xyz', 'data/SN2-20/6856/r/A.xyz']","['data/SN2-20/6856/p/01.xyz', 'data/SN2-20/6856/p/B.xyz']",-65.81315264159514,6856,B_D_A_E_A_0,D
2440,"['data/SN2-20/6857/r/05.xyz', 'data/SN2-20/6857/r/B.xyz']","['data/SN2-20/6857/p/08.xyz', 'data/SN2-20/6857/p/B.xyz']",-47.446831597179404,6857,B_D_A_E_B_0,A
2441,"['data/SN2-20/6864/r/09.xyz', 'data/SN2-20/6864/r/A.xyz']","['data/SN2-20/6864/p/04.xyz', 'data/SN2-20/6864/p/A.xyz']",-16.580318561060498,6864,B_D_A_E_B_0,B
2442,"['data/SN2-20/6866/r/09.xyz', 'data/SN2-20/6866/r/C.xyz']","['data/SN2-20/6866/p/06.xyz', 'data/SN2-20/6866/p/A.xyz']",50.296155148843404,6866,B_D_A_E_B_0,C
2443,"['data/SN2-20/6868/r/40.xyz', 'data/SN2-20/6868/r/A.xyz']","['data/SN2-20/6868/p/04.xyz', 'data/SN2-20/6868/p/B.xyz']",-63.99854959437647,6868,B_D_A_E_B_0,D
2444,"['data/SN2-20/6869/r/40.xyz', 'data/SN2-20/6869/r/B.xyz']","['data/SN2-20/6869/p/09.xyz', 'data/SN2-20/6869/p/B.xyz']",-47.41832913846314,6869,B_D_A_E_C_0,A
2445,"['data/SN2-20/6870/r/40.xyz', 'data/SN2-20/6870/r/C.xyz']","['data/SN2-20/6870/p/06.xyz', 'data/SN2-20/6870/p/B.xyz']",2.8779241156701123,6870,B_D_A_E_C_0,B
2446,"['data/SN2-20/6876/r/00.xyz', 'data/SN2-20/6876/r/A.xyz']","['data/SN2-20/6876/p/00.xyz', 'data/SN2-20/6876/p/A.xyz']",-11.143142604171887,6876,B_D_A_E_C_0,C
2447,"['data/SN2-20/6878/r/00.xyz', 'data/SN2-20/6878/r/C.xyz']","['data/SN2-20/6878/p/00.xyz', 'data/SN2-20/6878/p/A.xyz']",48.14378042011371,6878,B_D_A_E_C_0,D
2448,"['data/SN2-20/6880/r/00.xyz', 'data/SN2-20/6880/r/A.xyz']","['data/SN2-20/6880/p/00.xyz', 'data/SN2-20/6880/p/B.xyz']",-59.28700520105479,6880,B_D_B_A_A_0,A
2449,"['data/SN2-20/6881/r/00.xyz', 'data/SN2-20/6881/r/B.xyz']","['data/SN2-20/6881/p/00.xyz', 'data/SN2-20/6881/p/B.xyz']",-48.143908699979974,6881,B_D_B_A_A_0,B
2450,"['data/SN2-20/6888/r/01.xyz', 'data/SN2-20/6888/r/A.xyz']","['data/SN2-20/6888/p/00.xyz', 'data/SN2-20/6888/p/A.xyz']",-14.575561123963327,6888,B_D_B_A_A_0,C
