reactant,product,ea kcal/mol
reactant_008346.xyz,product_008346.xyz,71.69874379
reactant_008347.xyz,product_008347.xyz,87.44602452
reactant_008348.xyz,product_008348.xyz,72.95047036
reactant_008349.xyz,product_008349.xyz,68.27349230
reactant_008350.xyz,product_008350.xyz,60.87207897
reactant_008351.xyz,product_008351.xyz,39.16276544
reactant_008352.xyz,product_008352.xyz,74.53866783
reactant_008353.xyz,product_008353.xyz,68.06029863
reactant_008354.xyz,product_008354.xyz,89.90366286
reactant_008355.xyz,product_008355.xyz,104.63463583
reactant_008356.xyz,product_008356.xyz,75.69023507
reactant_008357.xyz,product_008357.xyz,74.40260415
reactant_008358.xyz,product_008358.xyz,91.14743847
reactant_008359.xyz,product_008359.xyz,85.82232977
reactant_008360.xyz,product_008360.xyz,81.44610435
reactant_008361.xyz,product_008361.xyz,74.60662363
reactant_008362.xyz,product_008362.xyz,89.15686272
reactant_008363.xyz,product_008363.xyz,75.70256638
reactant_008364.xyz,product_008364.xyz,57.71084599
reactant_008365.xyz,product_008365.xyz,96.46136049
reactant_008366.xyz,product_008366.xyz,74.18304861
reactant_008367.xyz,product_008367.xyz,23.80248814
reactant_008368.xyz,product_008368.xyz,52.89591319
reactant_008369.xyz,product_008369.xyz,74.89353818
reactant_008370.xyz,product_008370.xyz,78.79000231
reactant_008371.xyz,product_008371.xyz,53.36184283
reactant_008372.xyz,product_008372.xyz,77.63653533
reactant_008373.xyz,product_008373.xyz,64.03117190
reactant_008374.xyz,product_008374.xyz,105.31469258
reactant_008375.xyz,product_008375.xyz,83.26639545
reactant_008376.xyz,product_008376.xyz,58.99466314
reactant_008377.xyz,product_008377.xyz,95.58144644
reactant_008378.xyz,product_008378.xyz,70.20791650
reactant_008379.xyz,product_008379.xyz,128.49239688
reactant_008380.xyz,product_008380.xyz,62.13800357
reactant_008381.xyz,product_008381.xyz,79.71723207
reactant_008382.xyz,product_008382.xyz,137.96153501
reactant_008383.xyz,product_008383.xyz,62.53079722
reactant_008384.xyz,product_008384.xyz,73.07098699
reactant_008385.xyz,product_008385.xyz,44.70169062
reactant_008386.xyz,product_008386.xyz,118.50021027
reactant_008387.xyz,product_008387.xyz,47.29931544
reactant_008388.xyz,product_008388.xyz,113.10209307
reactant_008389.xyz,product_008389.xyz,80.50138747
reactant_008390.xyz,product_008390.xyz,78.12046852
reactant_008391.xyz,product_008391.xyz,62.77689615
reactant_008392.xyz,product_008392.xyz,100.37162184
reactant_008393.xyz,product_008393.xyz,116.76614485
reactant_008394.xyz,product_008394.xyz,80.98938160
reactant_008395.xyz,product_008395.xyz,126.03818469
reactant_008396.xyz,product_008396.xyz,113.79274630
reactant_008397.xyz,product_008397.xyz,84.24022644
reactant_008398.xyz,product_008398.xyz,69.54582605
reactant_008399.xyz,product_008399.xyz,107.23355817
reactant_008400.xyz,product_008400.xyz,96.03089313
reactant_008401.xyz,product_008401.xyz,91.54617678
reactant_008402.xyz,product_008402.xyz,82.23495353
reactant_008403.xyz,product_008403.xyz,82.24156859
reactant_008404.xyz,product_008404.xyz,87.93017641
reactant_008405.xyz,product_008405.xyz,106.15269713
reactant_008406.xyz,product_008406.xyz,67.26264257
reactant_008407.xyz,product_008407.xyz,78.47315352
reactant_008408.xyz,product_008408.xyz,63.78462269
reactant_008409.xyz,product_008409.xyz,81.24514022
reactant_008410.xyz,product_008410.xyz,93.11493747
reactant_008411.xyz,product_008411.xyz,73.02196386
reactant_008412.xyz,product_008412.xyz,134.05815184
reactant_008413.xyz,product_008413.xyz,103.65035535
reactant_008414.xyz,product_008414.xyz,114.94577086
reactant_008415.xyz,product_008415.xyz,108.15152810
reactant_008416.xyz,product_008416.xyz,98.35234236
reactant_008417.xyz,product_008417.xyz,99.67601577
reactant_008418.xyz,product_008418.xyz,136.06262018
reactant_008419.xyz,product_008419.xyz,60.52946526
reactant_008420.xyz,product_008420.xyz,105.16865510
reactant_008421.xyz,product_008421.xyz,81.76961007
reactant_008422.xyz,product_008422.xyz,85.60860601
reactant_008423.xyz,product_008423.xyz,124.35128084
reactant_008424.xyz,product_008424.xyz,106.05138636
reactant_008425.xyz,product_008425.xyz,116.24822923
reactant_008426.xyz,product_008426.xyz,65.80512157
reactant_008427.xyz,product_008427.xyz,67.58842003
reactant_008428.xyz,product_008428.xyz,92.64002334
reactant_008429.xyz,product_008429.xyz,81.33169439
reactant_008430.xyz,product_008430.xyz,60.08360932
reactant_008431.xyz,product_008431.xyz,119.65238233
reactant_008432.xyz,product_008432.xyz,92.06928211
reactant_008433.xyz,product_008433.xyz,66.81122374
reactant_008434.xyz,product_008434.xyz,64.76483301
reactant_008435.xyz,product_008435.xyz,97.61234745
reactant_008436.xyz,product_008436.xyz,51.86409198
reactant_008437.xyz,product_008437.xyz,108.87226465
reactant_008438.xyz,product_008438.xyz,88.90985992
reactant_008439.xyz,product_008439.xyz,75.43679702
reactant_008440.xyz,product_008440.xyz,60.65967398
reactant_008441.xyz,product_008441.xyz,76.46622342
reactant_008442.xyz,product_008442.xyz,52.89478916
reactant_008443.xyz,product_008443.xyz,106.85336487
reactant_008444.xyz,product_008444.xyz,94.72894506
reactant_008445.xyz,product_008445.xyz,58.08260833
reactant_008446.xyz,product_008446.xyz,86.85622026
reactant_008447.xyz,product_008447.xyz,76.87940256
reactant_008448.xyz,product_008448.xyz,112.52070321
reactant_008449.xyz,product_008449.xyz,84.73061316
reactant_008450.xyz,product_008450.xyz,86.72134027
reactant_008451.xyz,product_008451.xyz,62.90162942
reactant_008452.xyz,product_008452.xyz,127.61779992
reactant_008453.xyz,product_008453.xyz,75.75627285
reactant_008454.xyz,product_008454.xyz,111.83049710
reactant_008455.xyz,product_008455.xyz,95.34716802
reactant_008456.xyz,product_008456.xyz,60.65982903
reactant_008457.xyz,product_008457.xyz,89.15583818
reactant_008458.xyz,product_008458.xyz,74.38157757
reactant_008459.xyz,product_008459.xyz,92.98132728
reactant_008460.xyz,product_008460.xyz,77.56957712
reactant_008461.xyz,product_008461.xyz,81.45023047
reactant_008462.xyz,product_008462.xyz,82.95106911
reactant_008463.xyz,product_008463.xyz,89.09509278
reactant_008464.xyz,product_008464.xyz,59.70978267
reactant_008465.xyz,product_008465.xyz,87.23833881
reactant_008466.xyz,product_008466.xyz,103.57688134
reactant_008467.xyz,product_008467.xyz,51.54258174
reactant_008468.xyz,product_008468.xyz,46.23662350
reactant_008469.xyz,product_008469.xyz,83.98951361
reactant_008470.xyz,product_008470.xyz,63.63157581
reactant_008471.xyz,product_008471.xyz,56.79671263
reactant_008472.xyz,product_008472.xyz,40.52634777
reactant_008473.xyz,product_008473.xyz,76.30016399
reactant_008474.xyz,product_008474.xyz,76.30474770
reactant_008475.xyz,product_008475.xyz,63.60213327
reactant_008476.xyz,product_008476.xyz,132.05133437
reactant_008477.xyz,product_008477.xyz,68.28373220
reactant_008478.xyz,product_008478.xyz,79.23955943
reactant_008479.xyz,product_008479.xyz,92.35089317
reactant_008480.xyz,product_008480.xyz,92.34414944
reactant_008481.xyz,product_008481.xyz,115.16060289
reactant_008482.xyz,product_008482.xyz,88.73848007
reactant_008483.xyz,product_008483.xyz,103.14492193
reactant_008484.xyz,product_008484.xyz,107.60834628
reactant_008485.xyz,product_008485.xyz,82.11982187
reactant_008486.xyz,product_008486.xyz,52.59169881
reactant_008487.xyz,product_008487.xyz,56.49203922
reactant_008488.xyz,product_008488.xyz,108.60348384
reactant_008489.xyz,product_008489.xyz,79.38875725
reactant_008490.xyz,product_008490.xyz,74.61873476
reactant_008491.xyz,product_008491.xyz,74.04348152
reactant_008492.xyz,product_008492.xyz,73.30997270
reactant_008493.xyz,product_008493.xyz,125.38125337
reactant_008494.xyz,product_008494.xyz,77.93913349
reactant_008495.xyz,product_008495.xyz,90.08482610
reactant_008496.xyz,product_008496.xyz,87.18269428
reactant_008497.xyz,product_008497.xyz,129.96746201
reactant_008498.xyz,product_008498.xyz,113.82966885
reactant_008499.xyz,product_008499.xyz,118.25366023
reactant_008500.xyz,product_008500.xyz,60.48105018
reactant_008501.xyz,product_008501.xyz,78.94967597
reactant_008502.xyz,product_008502.xyz,102.91798401
reactant_008503.xyz,product_008503.xyz,71.24108144
reactant_008504.xyz,product_008504.xyz,82.64201609
reactant_008505.xyz,product_008505.xyz,112.38455074
reactant_008506.xyz,product_008506.xyz,75.26600745
reactant_008507.xyz,product_008507.xyz,73.12850589
reactant_008508.xyz,product_008508.xyz,87.82066043
reactant_008509.xyz,product_008509.xyz,84.24705381
reactant_008510.xyz,product_008510.xyz,75.86705596
reactant_008511.xyz,product_008511.xyz,58.09661498
reactant_008512.xyz,product_008512.xyz,85.60298935
reactant_008513.xyz,product_008513.xyz,121.67992824
reactant_008514.xyz,product_008514.xyz,77.26296457
reactant_008515.xyz,product_008515.xyz,68.29643763
reactant_008516.xyz,product_008516.xyz,81.48933122
reactant_008517.xyz,product_008517.xyz,61.80982435
reactant_008518.xyz,product_008518.xyz,77.30789288
reactant_008519.xyz,product_008519.xyz,57.15776250
reactant_008520.xyz,product_008520.xyz,66.64514016
reactant_008521.xyz,product_008521.xyz,68.88886603
reactant_008522.xyz,product_008522.xyz,87.60719519
reactant_008523.xyz,product_008523.xyz,71.21324355
reactant_008524.xyz,product_008524.xyz,114.45504291
reactant_008525.xyz,product_008525.xyz,70.12289610
reactant_008526.xyz,product_008526.xyz,83.97321535
reactant_008527.xyz,product_008527.xyz,97.92160823
reactant_008528.xyz,product_008528.xyz,130.35206134
reactant_008529.xyz,product_008529.xyz,77.90054628
reactant_008530.xyz,product_008530.xyz,73.89154489
reactant_008531.xyz,product_008531.xyz,100.37179307
reactant_008532.xyz,product_008532.xyz,79.61312143
reactant_008533.xyz,product_008533.xyz,72.43854977
reactant_008534.xyz,product_008534.xyz,86.41034670
reactant_008535.xyz,product_008535.xyz,55.49460009
reactant_008536.xyz,product_008536.xyz,84.69110713
reactant_008537.xyz,product_008537.xyz,66.97872177
reactant_008538.xyz,product_008538.xyz,118.57491544
reactant_008539.xyz,product_008539.xyz,55.75523028
reactant_008540.xyz,product_008540.xyz,78.57063704
reactant_008541.xyz,product_008541.xyz,68.16636386
reactant_008542.xyz,product_008542.xyz,110.59453406
reactant_008543.xyz,product_008543.xyz,77.57295011
reactant_008544.xyz,product_008544.xyz,48.36472742
reactant_008545.xyz,product_008545.xyz,55.90425653
reactant_008546.xyz,product_008546.xyz,102.76557863
reactant_008547.xyz,product_008547.xyz,92.67522527
reactant_008548.xyz,product_008548.xyz,82.44068967
reactant_008549.xyz,product_008549.xyz,107.41587531
reactant_008550.xyz,product_008550.xyz,76.12993550
reactant_008551.xyz,product_008551.xyz,90.39456639
reactant_008552.xyz,product_008552.xyz,153.74661205
reactant_008553.xyz,product_008553.xyz,95.61236959
reactant_008554.xyz,product_008554.xyz,112.63710571
reactant_008555.xyz,product_008555.xyz,72.66062702
reactant_008556.xyz,product_008556.xyz,90.06401799
reactant_008557.xyz,product_008557.xyz,83.76694317
reactant_008558.xyz,product_008558.xyz,79.95219171
reactant_008559.xyz,product_008559.xyz,57.07397057
reactant_008560.xyz,product_008560.xyz,122.50180669
reactant_008561.xyz,product_008561.xyz,125.28253298
reactant_008562.xyz,product_008562.xyz,36.00329249
reactant_008563.xyz,product_008563.xyz,82.81866834
reactant_008564.xyz,product_008564.xyz,105.13992692
reactant_008565.xyz,product_008565.xyz,60.20356328
reactant_008566.xyz,product_008566.xyz,81.90044711
reactant_008567.xyz,product_008567.xyz,96.68396620
reactant_008568.xyz,product_008568.xyz,104.46232591
reactant_008569.xyz,product_008569.xyz,138.74546048
reactant_008570.xyz,product_008570.xyz,126.93939984
reactant_008571.xyz,product_008571.xyz,104.14356035
reactant_008572.xyz,product_008572.xyz,155.52298608
reactant_008573.xyz,product_008573.xyz,97.77916268
reactant_008574.xyz,product_008574.xyz,92.95050378
reactant_008575.xyz,product_008575.xyz,105.88287525
reactant_008576.xyz,product_008576.xyz,86.53789474
reactant_008577.xyz,product_008577.xyz,59.19005088
reactant_008578.xyz,product_008578.xyz,81.62315576
reactant_008579.xyz,product_008579.xyz,87.17603906
reactant_008580.xyz,product_008580.xyz,44.90904342
reactant_008581.xyz,product_008581.xyz,108.16045273
reactant_008582.xyz,product_008582.xyz,45.48471502
reactant_008583.xyz,product_008583.xyz,71.13521083
reactant_008584.xyz,product_008584.xyz,45.52400624
reactant_008585.xyz,product_008585.xyz,113.10609226
reactant_008586.xyz,product_008586.xyz,131.17384562
reactant_008587.xyz,product_008587.xyz,99.53654852
reactant_008588.xyz,product_008588.xyz,119.66925685
reactant_008589.xyz,product_008589.xyz,81.54857550
reactant_008590.xyz,product_008590.xyz,108.22682618
reactant_008591.xyz,product_008591.xyz,124.12932187
reactant_008592.xyz,product_008592.xyz,91.69245140
reactant_008593.xyz,product_008593.xyz,103.89824489
reactant_008594.xyz,product_008594.xyz,92.16037090
reactant_008595.xyz,product_008595.xyz,65.22581608
reactant_008596.xyz,product_008596.xyz,60.60942344
reactant_008597.xyz,product_008597.xyz,52.36055241
reactant_008598.xyz,product_008598.xyz,58.51070172
reactant_008599.xyz,product_008599.xyz,75.41800538
reactant_008600.xyz,product_008600.xyz,75.97511056
reactant_008601.xyz,product_008601.xyz,70.89043919
reactant_008602.xyz,product_008602.xyz,97.11644805
reactant_008603.xyz,product_008603.xyz,92.52028248
reactant_008604.xyz,product_008604.xyz,82.39884326
reactant_008605.xyz,product_008605.xyz,105.24663826
reactant_008606.xyz,product_008606.xyz,94.80465482
reactant_008607.xyz,product_008607.xyz,58.75716578
reactant_008608.xyz,product_008608.xyz,68.48395041
reactant_008609.xyz,product_008609.xyz,95.99817797
reactant_008610.xyz,product_008610.xyz,87.27064385
reactant_008611.xyz,product_008611.xyz,78.47847600
reactant_008612.xyz,product_008612.xyz,60.66181934
reactant_008613.xyz,product_008613.xyz,68.48597111
reactant_008614.xyz,product_008614.xyz,68.84847239
reactant_008615.xyz,product_008615.xyz,65.88466503
reactant_008616.xyz,product_008616.xyz,83.87660892
reactant_008617.xyz,product_008617.xyz,113.71770339
reactant_008618.xyz,product_008618.xyz,52.95934911
reactant_008619.xyz,product_008619.xyz,82.61084533
reactant_008620.xyz,product_008620.xyz,75.95751023
reactant_008621.xyz,product_008621.xyz,82.56493928
reactant_008622.xyz,product_008622.xyz,64.15283750
reactant_008623.xyz,product_008623.xyz,49.23168458
reactant_008624.xyz,product_008624.xyz,87.92244895
reactant_008625.xyz,product_008625.xyz,47.10057059
reactant_008626.xyz,product_008626.xyz,88.07810549
reactant_008627.xyz,product_008627.xyz,82.63770482
reactant_008628.xyz,product_008628.xyz,53.21164799
reactant_008629.xyz,product_008629.xyz,100.19581415
reactant_008630.xyz,product_008630.xyz,79.23279818
reactant_008631.xyz,product_008631.xyz,80.30995088
reactant_008632.xyz,product_008632.xyz,80.07980428
reactant_008633.xyz,product_008633.xyz,105.63349529
reactant_008634.xyz,product_008634.xyz,79.52833932
reactant_008635.xyz,product_008635.xyz,125.36926752
reactant_008636.xyz,product_008636.xyz,70.04072258
reactant_008637.xyz,product_008637.xyz,57.11567637
reactant_008638.xyz,product_008638.xyz,78.90120729
reactant_008639.xyz,product_008639.xyz,81.59628410
reactant_008640.xyz,product_008640.xyz,62.25190431
reactant_008641.xyz,product_008641.xyz,138.32746518
reactant_008642.xyz,product_008642.xyz,84.73872628
reactant_008643.xyz,product_008643.xyz,114.32298936
reactant_008644.xyz,product_008644.xyz,57.50883077
reactant_008645.xyz,product_008645.xyz,85.46504630
reactant_008646.xyz,product_008646.xyz,69.89976673
reactant_008647.xyz,product_008647.xyz,76.67767522
reactant_008648.xyz,product_008648.xyz,98.35879483
reactant_008649.xyz,product_008649.xyz,103.88372568
reactant_008650.xyz,product_008650.xyz,59.94117915
reactant_008651.xyz,product_008651.xyz,79.76421587
reactant_008652.xyz,product_008652.xyz,86.07980924
reactant_008653.xyz,product_008653.xyz,68.96285852
reactant_008654.xyz,product_008654.xyz,69.68598062
reactant_008655.xyz,product_008655.xyz,84.57925027
reactant_008656.xyz,product_008656.xyz,108.81913712
reactant_008657.xyz,product_008657.xyz,115.89694269
reactant_008658.xyz,product_008658.xyz,82.69889019
reactant_008659.xyz,product_008659.xyz,83.64570107
reactant_008660.xyz,product_008660.xyz,97.42837968
reactant_008661.xyz,product_008661.xyz,110.52247365
reactant_008662.xyz,product_008662.xyz,147.03648124
reactant_008663.xyz,product_008663.xyz,156.18080135
reactant_008664.xyz,product_008664.xyz,104.36287343
reactant_008665.xyz,product_008665.xyz,94.92092376
reactant_008666.xyz,product_008666.xyz,100.44498908
reactant_008667.xyz,product_008667.xyz,75.81501754
reactant_008668.xyz,product_008668.xyz,104.77005980
reactant_008669.xyz,product_008669.xyz,112.44734234
reactant_008670.xyz,product_008670.xyz,105.09287894
reactant_008671.xyz,product_008671.xyz,123.37327438
reactant_008672.xyz,product_008672.xyz,109.44956155
reactant_008673.xyz,product_008673.xyz,112.94989199
reactant_008674.xyz,product_008674.xyz,114.06142738
reactant_008675.xyz,product_008675.xyz,130.32509082
reactant_008676.xyz,product_008676.xyz,80.53312360
reactant_008677.xyz,product_008677.xyz,90.09521347
reactant_008678.xyz,product_008678.xyz,121.23817264
reactant_008679.xyz,product_008679.xyz,103.09433084
reactant_008680.xyz,product_008680.xyz,118.97414707
reactant_008681.xyz,product_008681.xyz,61.63523063
reactant_008682.xyz,product_008682.xyz,68.92564666
reactant_008683.xyz,product_008683.xyz,66.43788303
reactant_008684.xyz,product_008684.xyz,74.62436999
reactant_008685.xyz,product_008685.xyz,77.19650649
reactant_008686.xyz,product_008686.xyz,78.57626491
reactant_008687.xyz,product_008687.xyz,67.94228563
reactant_008688.xyz,product_008688.xyz,82.76047489
reactant_008689.xyz,product_008689.xyz,114.37177623
reactant_008690.xyz,product_008690.xyz,81.12858397
reactant_008691.xyz,product_008691.xyz,104.68578091
reactant_008692.xyz,product_008692.xyz,98.69807159
reactant_008693.xyz,product_008693.xyz,92.08794464
reactant_008694.xyz,product_008694.xyz,54.26385900
reactant_008695.xyz,product_008695.xyz,93.87101696
reactant_008696.xyz,product_008696.xyz,82.92055067
reactant_008697.xyz,product_008697.xyz,93.41370490
reactant_008698.xyz,product_008698.xyz,56.48874728
reactant_008699.xyz,product_008699.xyz,110.48750429
reactant_008700.xyz,product_008700.xyz,72.37845984
reactant_008701.xyz,product_008701.xyz,27.07428704
reactant_008702.xyz,product_008702.xyz,73.75679037
reactant_008703.xyz,product_008703.xyz,105.52402861
reactant_008704.xyz,product_008704.xyz,99.04213940
reactant_008705.xyz,product_008705.xyz,90.20019653
reactant_008706.xyz,product_008706.xyz,64.28993890
reactant_008707.xyz,product_008707.xyz,88.12976996
reactant_008708.xyz,product_008708.xyz,79.24204122
reactant_008709.xyz,product_008709.xyz,48.81345239
reactant_008710.xyz,product_008710.xyz,65.94915438
reactant_008711.xyz,product_008711.xyz,53.17843627
reactant_008712.xyz,product_008712.xyz,86.58249776
reactant_008713.xyz,product_008713.xyz,20.12001777
reactant_008714.xyz,product_008714.xyz,106.70161574
reactant_008715.xyz,product_008715.xyz,82.89346549
reactant_008716.xyz,product_008716.xyz,74.16084356
reactant_008717.xyz,product_008717.xyz,77.52948815
reactant_008718.xyz,product_008718.xyz,59.59177548
reactant_008719.xyz,product_008719.xyz,55.10158896
reactant_008720.xyz,product_008720.xyz,75.06700724
reactant_008721.xyz,product_008721.xyz,62.78771835
reactant_008722.xyz,product_008722.xyz,60.84821209
reactant_008723.xyz,product_008723.xyz,66.25341427
reactant_008724.xyz,product_008724.xyz,49.28860166
reactant_008725.xyz,product_008725.xyz,85.53546249
reactant_008726.xyz,product_008726.xyz,104.68051096
reactant_008727.xyz,product_008727.xyz,84.19914443
reactant_008728.xyz,product_008728.xyz,86.24939202
reactant_008729.xyz,product_008729.xyz,87.06311830
reactant_008730.xyz,product_008730.xyz,84.47284780
reactant_008731.xyz,product_008731.xyz,82.19832628
reactant_008732.xyz,product_008732.xyz,105.60994218
reactant_008733.xyz,product_008733.xyz,79.96832089
reactant_008734.xyz,product_008734.xyz,107.43163898
reactant_008735.xyz,product_008735.xyz,82.33720666
reactant_008736.xyz,product_008736.xyz,126.05961421
reactant_008737.xyz,product_008737.xyz,44.44896817
reactant_008738.xyz,product_008738.xyz,84.21114789
reactant_008739.xyz,product_008739.xyz,115.71288960
reactant_008740.xyz,product_008740.xyz,73.51480582
reactant_008741.xyz,product_008741.xyz,101.70774759
reactant_008742.xyz,product_008742.xyz,42.54731015
reactant_008743.xyz,product_008743.xyz,58.52499741
reactant_008744.xyz,product_008744.xyz,43.22977184
reactant_008745.xyz,product_008745.xyz,65.72248821
reactant_008746.xyz,product_008746.xyz,44.52225663
reactant_008747.xyz,product_008747.xyz,73.92300710
reactant_008748.xyz,product_008748.xyz,69.22075188
reactant_008749.xyz,product_008749.xyz,49.58081621
reactant_008750.xyz,product_008750.xyz,134.73891949
reactant_008751.xyz,product_008751.xyz,82.20274657
reactant_008752.xyz,product_008752.xyz,100.50720426
reactant_008753.xyz,product_008753.xyz,66.04094349
reactant_008754.xyz,product_008754.xyz,58.77792478
reactant_008755.xyz,product_008755.xyz,78.85277618
reactant_008756.xyz,product_008756.xyz,58.71579483
reactant_008757.xyz,product_008757.xyz,95.17369493
reactant_008758.xyz,product_008758.xyz,68.56987539
reactant_008759.xyz,product_008759.xyz,53.23172896
reactant_008760.xyz,product_008760.xyz,55.75889769
reactant_008761.xyz,product_008761.xyz,67.32426740
reactant_008762.xyz,product_008762.xyz,63.94538664
reactant_008763.xyz,product_008763.xyz,90.47152433
reactant_008764.xyz,product_008764.xyz,85.62227148
reactant_008765.xyz,product_008765.xyz,68.60164288
reactant_008766.xyz,product_008766.xyz,62.16457725
reactant_008767.xyz,product_008767.xyz,76.92925777
reactant_008768.xyz,product_008768.xyz,66.66920064
reactant_008769.xyz,product_008769.xyz,72.03374976
reactant_008770.xyz,product_008770.xyz,62.27055349
reactant_008771.xyz,product_008771.xyz,48.42875402
reactant_008772.xyz,product_008772.xyz,60.49155902
reactant_008773.xyz,product_008773.xyz,114.89977000
reactant_008774.xyz,product_008774.xyz,107.89856055
reactant_008775.xyz,product_008775.xyz,105.39404583
reactant_008776.xyz,product_008776.xyz,74.79509773
reactant_008777.xyz,product_008777.xyz,125.91332947
reactant_008778.xyz,product_008778.xyz,75.76000980
reactant_008779.xyz,product_008779.xyz,92.18977765
reactant_008780.xyz,product_008780.xyz,109.55939224
reactant_008781.xyz,product_008781.xyz,118.30551395
reactant_008782.xyz,product_008782.xyz,126.87799434
reactant_008783.xyz,product_008783.xyz,108.86986647
reactant_008784.xyz,product_008784.xyz,93.00173329
reactant_008785.xyz,product_008785.xyz,89.14085201
reactant_008786.xyz,product_008786.xyz,95.10054418
reactant_008787.xyz,product_008787.xyz,97.27051804
reactant_008788.xyz,product_008788.xyz,83.16692444
reactant_008789.xyz,product_008789.xyz,96.12964077
reactant_008790.xyz,product_008790.xyz,82.58945057
reactant_008791.xyz,product_008791.xyz,86.77881123
reactant_008792.xyz,product_008792.xyz,70.01259814
reactant_008793.xyz,product_008793.xyz,96.97580189
reactant_008794.xyz,product_008794.xyz,102.25052115
reactant_008795.xyz,product_008795.xyz,76.29901905
reactant_008796.xyz,product_008796.xyz,95.91583278
reactant_008797.xyz,product_008797.xyz,100.67209723
reactant_008798.xyz,product_008798.xyz,88.35035998
reactant_008799.xyz,product_008799.xyz,96.40339061
reactant_008800.xyz,product_008800.xyz,66.53205768
reactant_008801.xyz,product_008801.xyz,111.31427726
reactant_008802.xyz,product_008802.xyz,89.43764238
reactant_008803.xyz,product_008803.xyz,87.20441954
reactant_008804.xyz,product_008804.xyz,94.37154582
reactant_008805.xyz,product_008805.xyz,81.29163109
reactant_008806.xyz,product_008806.xyz,74.15919498
reactant_008807.xyz,product_008807.xyz,77.85556479
reactant_008808.xyz,product_008808.xyz,92.20231439
reactant_008809.xyz,product_008809.xyz,43.10031739
reactant_008810.xyz,product_008810.xyz,57.83087770
reactant_008811.xyz,product_008811.xyz,87.45493613
reactant_008812.xyz,product_008812.xyz,63.01237913
reactant_008813.xyz,product_008813.xyz,124.72695155
reactant_008814.xyz,product_008814.xyz,111.62874839
reactant_008815.xyz,product_008815.xyz,67.07978610
reactant_008816.xyz,product_008816.xyz,28.44277811
reactant_008817.xyz,product_008817.xyz,93.91364402
reactant_008818.xyz,product_008818.xyz,46.45979194
reactant_008819.xyz,product_008819.xyz,46.51187125
reactant_008820.xyz,product_008820.xyz,75.92021710
reactant_008821.xyz,product_008821.xyz,105.97139129
reactant_008822.xyz,product_008822.xyz,86.87959953
reactant_008823.xyz,product_008823.xyz,74.47386543
reactant_008824.xyz,product_008824.xyz,90.32107836
reactant_008825.xyz,product_008825.xyz,159.06707753
reactant_008826.xyz,product_008826.xyz,49.16551411
reactant_008827.xyz,product_008827.xyz,96.58501676
reactant_008828.xyz,product_008828.xyz,49.37026002
reactant_008829.xyz,product_008829.xyz,110.29628933
reactant_008830.xyz,product_008830.xyz,94.88570257
reactant_008831.xyz,product_008831.xyz,107.93806404
reactant_008832.xyz,product_008832.xyz,78.49615886
reactant_008833.xyz,product_008833.xyz,101.60627796
reactant_008834.xyz,product_008834.xyz,115.27474881
reactant_008835.xyz,product_008835.xyz,94.44483395
reactant_008836.xyz,product_008836.xyz,60.22714407
reactant_008837.xyz,product_008837.xyz,100.57756998
reactant_008838.xyz,product_008838.xyz,99.71037309
reactant_008839.xyz,product_008839.xyz,52.43110497
reactant_008840.xyz,product_008840.xyz,94.59008110
reactant_008841.xyz,product_008841.xyz,117.70221830
reactant_008842.xyz,product_008842.xyz,72.89521553
reactant_008843.xyz,product_008843.xyz,63.80234672
reactant_008844.xyz,product_008844.xyz,93.64616722
reactant_008845.xyz,product_008845.xyz,65.57740175
reactant_008846.xyz,product_008846.xyz,92.30879916
reactant_008847.xyz,product_008847.xyz,102.77530281
reactant_008848.xyz,product_008848.xyz,79.87466673
reactant_008849.xyz,product_008849.xyz,104.21571737
reactant_008850.xyz,product_008850.xyz,70.34197590
reactant_008851.xyz,product_008851.xyz,103.55886316
reactant_008852.xyz,product_008852.xyz,110.80997376
reactant_008853.xyz,product_008853.xyz,113.98875351
reactant_008854.xyz,product_008854.xyz,47.22234174
reactant_008855.xyz,product_008855.xyz,102.54792096
reactant_008856.xyz,product_008856.xyz,63.57661351
reactant_008857.xyz,product_008857.xyz,93.08180813
reactant_008858.xyz,product_008858.xyz,94.72019610
reactant_008859.xyz,product_008859.xyz,83.97351686
reactant_008860.xyz,product_008860.xyz,66.86887167
reactant_008861.xyz,product_008861.xyz,86.72404253
reactant_008862.xyz,product_008862.xyz,88.18707043
reactant_008863.xyz,product_008863.xyz,83.39822469
reactant_008864.xyz,product_008864.xyz,58.78466107
reactant_008865.xyz,product_008865.xyz,61.23149575
reactant_008866.xyz,product_008866.xyz,79.19492268
reactant_008867.xyz,product_008867.xyz,88.40155402
reactant_008868.xyz,product_008868.xyz,65.73780061
reactant_008869.xyz,product_008869.xyz,88.57908863
reactant_008870.xyz,product_008870.xyz,94.58794005
reactant_008871.xyz,product_008871.xyz,73.13688634
reactant_008872.xyz,product_008872.xyz,86.16273516
reactant_008873.xyz,product_008873.xyz,95.17911598
reactant_008874.xyz,product_008874.xyz,116.92163605
reactant_008875.xyz,product_008875.xyz,84.96556263
reactant_008876.xyz,product_008876.xyz,106.08270232
reactant_008877.xyz,product_008877.xyz,62.57466358
reactant_008878.xyz,product_008878.xyz,57.35535996
reactant_008879.xyz,product_008879.xyz,81.18578086
reactant_008880.xyz,product_008880.xyz,86.35712873
reactant_008881.xyz,product_008881.xyz,83.02812741
reactant_008882.xyz,product_008882.xyz,68.96591855
